target_id	pval	qval	test_stat	rss	degrees_free	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq
ENST00000703825	0.00892926151395541	0.269732624541864	6.83692099339621	20.8625364401926	1	3.55407525775861	1.49018117429947	0.119160466952382	1.37102070734709	0.497883870715659	1.37102070734709
ENST00000283429	0.00906795316613312	0.270568239506757	6.8093940410835	32.1040918532981	1	1.31072636234025	2.29314941809272	1.22062592799158	1.07252349010114	1.05018733603239	1.07252349010114
ENST00000642363	0.00907052202289019	0.270568239506757	6.8088882604415	39.1864134123536	1	3.21573579196571	2.79902952945383	1.80018192907449	0.998847600379336	0.66124830194472	0.998847600379336
ENST00000377045	0.00908856462080161	0.270615304542564	6.80533999178571	19.8365587587669	1	3.52149406463088	1.41689705419763	0.0424317765476927	1.37446527764994	0.513261342060956	1.37446527764994
ENST00000012443	0.00960367655922266	0.270891582236541	6.70697010521371	21.1907018555365	1	3.64510715748498	1.51362156110975	0.193605416057872	1.32001614505188	0.456490458010769	1.32001614505188
ENST00000221486	0.00946430959678479	0.270891582236541	6.73304130957064	21.152547805806	1	1.49677223741207	1.51089627184328	0.403356299850499	1.10753997199278	0.998085792042075	1.10753997199278
ENST00000228347	0.00930585502178759	0.270891582236541	6.76316526496666	44.6559646685546	1	1.3992779356228	3.18971176203961	0.801310137987531	2.38840162405208	1.02417451045988	2.38840162405208
ENST00000263997	0.00959314002312417	0.270891582236541	6.70892757570546	35.4513055142903	1	1.8181101120642	2.53223610816359	1.07517507772817	1.45706103043542	0.928596672190444	1.45706103043542
ENST00000292894	0.0095116936522829	0.270891582236541	6.72413335907137	21.9726802256061	1	0.982296942022822	1.56947715897186	0.526670682145483	1.04280647682638	1.16616874160277	1.16616874160277
ENST00000357067	0.00945487366149523	0.270891582236541	6.73482066920563	22.8591689756503	1	3.78478898063645	1.63279778397502	0.593530188275481	1.03926759569954	0.398840614423279	1.03926759569954
ENST00000381295	0.0093618248955155	0.270891582236541	6.75246516976941	25.0322733159243	1	2.37149104052894	1.78801952256602	0.723831444006224	1.0641880785598	0.889568861313582	1.0641880785598
ENST00000399767	0.00943503394326829	0.270891582236541	6.73856783868789	28.4500669657	1	1.10658558611335	2.03214764040715	0.528250845134404	1.50389679527274	1.11842856748715	1.50389679527274
ENST00000403359	0.00939960591440551	0.270891582236541	6.74527932430058	18.8637633005071	1	2.07355956309099	1.34741166432193	0.637776694420419	0.709634969901514	0.904191786938807	0.904191786938807
ENST00000405201	0.0091542111704846	0.270891582236541	6.79249048898433	76.8387913914996	1	2.05679458595209	5.48848509939283	1.4850194811103	4.00346561828253	0.905170757312266	4.00346561828253
ENST00000407149	0.00948749021489977	0.270891582236541	6.7286777825182	14.2989437204177	1	2.74781972948394	1.02135312288698	0.261004759669679	0.760348363217298	0.824855190574516	0.824855190574516
ENST00000409006	0.00919636334102176	0.270891582236541	6.78428937218152	21.3012041495216	1	3.12036084372237	1.52151458210868	0.636823525196082	0.884691056912602	0.703487824113933	0.884691056912602
ENST00000419948	0.00939505123927134	0.270891582236541	6.7461440411138	15.0974000372421	1	2.028470490115	1.07838571694587	0.732977662498828	0.345408054447037	0.906756885451499	0.906756885451499
ENST00000425490	0.00945828087917323	0.270891582236541	6.73417795127988	31.9530669115794	1	2.4145316818985	2.28236192225567	0.403042444860493	1.87931947739518	0.887411096767348	1.87931947739518
ENST00000425542	0.00958676313428027	0.270891582236541	6.71011333999929	19.4212655266222	1	0.871351527133711	1.38723325190159	0.295258146252658	1.09197510564893	1.21320736636698	1.21320736636698
ENST00000429257	0.00923077700764984	0.270891582236541	6.77762234964923	26.6227874714255	1	1.07378144504859	1.9016276765304	0.700839304501887	1.20078837202851	1.13054610358804	1.20078837202851
ENST00000442711	0.00944430969562922	0.270891582236541	6.73681490410422	8.90795499927301	1	5.26715312642548	0.636282499948073	0.131003377396249	0.505279122551824	0.133325801548351	0.505279122551824
ENST00000446420	0.00922674821765564	0.270891582236541	6.77840153776113	23.5479377238661	1	3.74685944282164	1.68199555170472	0.337002225801759	1.34499332590296	0.413694586636876	1.34499332590296
ENST00000456473	0.00924523530139376	0.270891582236541	6.77482890829214	39.9300389078039	1	2.47608585573561	2.85214563627171	0.923306370239483	1.92883926603222	0.881744342212918	1.92883926603222
ENST00000460843	0.00932909604518016	0.270891582236541	6.75871415835778	62.3630675741958	1	1.78282365668354	4.45450482672827	1.53101855324113	2.92348627348714	0.934937170735627	2.92348627348714
ENST00000476840	0.00951619163844307	0.270891582236541	6.72329012520328	14.8852560863306	1	2.37675956506741	1.06323257759504	0.436130216986195	0.627102360608848	0.889362763101637	0.889362763101637
ENST00000541483	0.00958879698667385	0.270891582236541	6.70973506320612	37.466309963693	1	1.41985156398479	2.67616499740665	1.56930596748459	1.10685902992206	1.01844710690852	1.10685902992206
ENST00000551840	0.00911871155459902	0.270891582236541	6.79942734040428	27.8559420541757	1	2.34889853250093	1.98971014672684	0.68827924904137	1.30143089768547	0.890315057161438	1.30143089768547
ENST00000553635	0.00960877296446236	0.270891582236541	6.70602408788078	16.7047795117022	1	2.85549551976488	1.19319853655016	0.599982079332451	0.593216457217705	0.796149401777846	0.796149401777846
